speaker_id,slide_id,question_id,problem_id,text
DR,,,,"Dobrze, Teamsa mamy uruchomionego."
DR,,,,Uruchomimy jeszcze nagrywanie w telefonie.
DR,,,, Nagranie głosowe w telefonie również jest uruchomione.
DR,,,,Zapraszam panią.
DR,,,, Tutaj na moje miejsce.
DR,,,,A i teraz i teraz tak otrzyma pani.
DR,,,,"Badanie będzie składało się z takich 3 pytań. Blok pierwszy będzie takiej wolnej, bardziej rozbudowane, natomiast dodatkowo będzie pytanie 2 i 3. Przez wszystkie pytania będę panią przeprowadzać teraz, żeby zobaczyć, jak będziemy się poruszać w obrębie tego badania. Mamy tak 2 rzeczy."
DR,,,," Pierwsza rzecz to jest apel. To jest prezentacja testowa, która tutaj jest wyświetlona."
DR,,,,Podobną prezentację będziemy również mieć we właściwej części badania i nowej prezentacji mamy.
DR,,,, Slajd Czarny.
DR,,,," Za którym będzie pani mogła umieścić te slajdy, które pani zdaniem będą zbędne, będą błędne i tak dalej i tak dalej. Dodatkowo mamy tutaj widok notatek."
DR,,,," Podobne widok notatek będzie pani miała na tej prezentacji właściwej tam będę prosiła o wpisywanie swoich uwag. No i teraz zakładam, że oczywiście zna pani obsługę i zna pani działanie."
DR,,,,"Tego programu poproszę, żeby pani oceniła te prezentacje i przeniosło jakieś slajd za czarne."
DR,,,, Bardzo dziękuję. Możemy zamknąć prezentację. Proszę nie zapisywać zmian.
DR,,,,Bardzo dziękuję i teraz na 2 ekranie mamy 2 kolejne pliki. Proszę wybrać sobie sam Paul.
DR,,,,"Czyli jestem na stronie Polkonu Konwentu, który odbył się w Warszawie i chciałabym zobaczyć, sobie program i zarejestrować się."
DR,,,, A więc w moim głównym?
DR,,,," Najeżdżam na program, wbija mi się."
DR,,,, Mam bloki programowe.
DR,,,, Klikam.
DR,,,,Mam bloki programowe.
DR,,,," Blok literacki razem z miejscem, w którym się to odbywa."
DR,,,," Wygląda fajnie szczerze mówiąc, też wyjście."
DR,,,,"Zwłaszcza,że są tam miejsca, w których to się odbywa, więc wydaje mi się, że jest to bardzo przydatna informacja."
DR,,,,Oprócz tego mogę wyjść jeszcze z nimi w listę atrakcji.
DR,,,,"I tu otrzymam, przerzuciło mnie gdzie indziej."
DR,,,,Nie podobała mi się wewnętrzna 
DR,,,, bo jest w innym kolorze zupełnie.
DR,,,,No ale generalnie są atrakcje po kliknięciu w konkretny blok.
DR,,,, Wracam.
DR,,,,I mam jeszcze coś takiego jak tabela programowa.
DR,,,,Tutaj wyświetla się plik z 
DR,,,,Wygląda na skomplikowany.
DR,,,," Średnio czytelny, ale, ale niestety będą to dokładnie, więc nic nie, nie Jestem w stanie dokładnie ocenić."
DR,,,,Wracam z powrotem i próbuję się zarejestrować. Klikam w rejestrację
DR,,,," I wyświetla mi się, że połączenie jest niezaufane."
DR,,,,"I to rozumiem zagrożenia, ale zajmujące."
DR,,,,I przechodzę rejestrację.
DR,,,, Rejestracja jest już zamknięta.
DR,,,,Skoro to było rok temu?
DR,,,,Mogą zarówno to zrobić chyba prywatnie z tego co widać.
DR,,,, OK bardzo proszę o zamknięcie typu to jest przykładowy.
DR,,,," Przykładowy plik z nagraniem wirtualizacji dokładnie takim samym stylu będziemy dzisiaj pracować i oprócz prezentacji, będzie pani."
DR,,,," Otrzymywała pytania. Po pierwsze pytania do poszczególnych slajdów, a po 2 do całości prezentacji. I bardzo proszę, aby pani głośno mówiła to o czym myśli. Jeżeli coś też jest zbędne, to też bardzo proszę o dzielenie się na głos swoimi przemyśleniami. Bardzo proszę w takim razie o otwarcie."
DR,,,," Właściwej prezentacji, która jest umieszczona dokładnie tak, to jest dokładnie ten plik."
DR,__S00__,,," I myślę, jeżeli Pani jest gotowa. Możemy rozpocząć, jesteśmy chwilowo przy pytaniu pierwszym zaczynamy ten pierwszy blok. Bardzo proszę o zapoznanie się z listą pytań i na podstawie przygotowanych materiałów jest pani w stanie udzielić odpowiedzi na któreś z tych pytań. Jeśli tak, to na które pytania i jak brzmi odpowiedź tutaj są pytania do prezentacji."
DR,,,," Będę tutaj też pani pomagać, poruszać się po tej prezentacji. Także bardzo proszę."
DR,,,," Zapoznać się i i zacząć, kiedy Pani będzie gotowa."
DR_SSH_03,__S1__,,, W takim razie czytam prezentację.
DR,__S2__,,," Z którymi slajdami pani się zapoznaje, zapoznajemy się teraz z 2 slajdem."
DR_SSH_03,,,, Tam zapewniałam.
DR_SSH_03,__S3__,,,Chodzę do kolejnego do 3 podstawowego.
DR_SSH_03,,,, I teraz zapoznaję się z czwartym slajdem.
DR_SSH_03,,,,Również.
DR_SSH_03,,,, Możemy znaleźć różne cechy grzybów.
DR_SSH_03,,,,Piąty slajd też przedstawia wykres z różnymi cechami grzybów.
