speaker_id,slide_id,question_id,problem_id,text
MK,,,,"Rozpoczęliśmy nagrywanie naszego wywiadu Tak jak mówiłam, to jest kontynuacja ankiety, którą pani wypełniała i spotykamy się w tym miejscu ze względu na to, że zgodziła się pani na dalsze badania. Dotyczą one użyteczności technik XAI, będzie pani je analizowała za pomocą protokołu think-aloud-protocol. Nie wiem, czy pani miała kiedykolwiek do czynienia z takim narzędziem i metodą badania użytkowników. Jeśli nie, za chwileczkę puszczę nagranie, jako taki przykład, żeby pani sobie zobaczyła i na spokojnie posłuchała, czego tak naprawdę będę oczekiwała od Pani.  "
MK,,,,"Na wszelki wypadek rejestrujemy w formie audio, dodatkowo musze włączyć dyktafon, na wszelki wypadek, bo różnie bywa z nagrywaniem na Teamsach i ponieważ chciałabym mieć 2 wersje, to pozwolę sobie też włączyć tutaj taką formę nagrywania. Teraz tak, mamy czas, proszę się nie spieszyć ze wszystkim, co pani będzie robić, bo czas tutaj nie działa. Brak czasu nie działa dobrze, także spokojnie, mamy czas. Ile pani będzie go potrzebowała, tyle będziemy mieć. Mam nadzieję, że oczywiście nie będzie to trwało na przykład przez całą noc."
MK,,,,"Nie badamy pani, nie badamy żadnych kompetencji pani. Chcemy tylko sprawdzić, czy te materiały, które przygotowujemy w ramach naszego projektu, są w jakikolwiek sposób użyteczne, zrozumiałe. Czy te infografiki, które pani będzie oglądać, wizualizacje też są w jakiś sposób zrozumiały. Proszę wziąć pod uwagę, że absolutnie pani kompetencje tutaj nie są w jakikolwiek sposób badany, analizowany. W każdej chwili może Pani poprosić o przerwę w każdej chwili. Może pani poprosić o zakończenie badania, może pani zrezygnować. Nie ma takich obostrzeń, że Pani musi go dokończyć, jeśli w jakikolwiek sposób poczuje się pani niekomfortowo, możemy zaprzestać realizacji tego wywiadu. Tu jest dla pani woda, bo tak jak mówię, trochę nam to czasu zajmie."
MK,,,,"Zobaczy pani Powerpoint, mam nadzieję, że korzystają państwo wielokrotnie z tego narzędzia, więc będzie wiedziała, co i jak trzeba będzie wykonać. Można oczywiście popróbować na pliku pomocniczym. Właśnie na wizualizacji będą różnego rodzaju materiały ikonograficzne. I tutaj będzie pani przed sobą miała pytania do tej prezentacji i na sam koniec będą takie pytania dotyczące całości będzie to taka forma, sprawdzalność, czy to, co pani zobaczyła, rzeczywiście jest do czegokolwiek przydatne? Mówiłam o think-aloud-protocol, pozwolę sobie puścić ten fragment, żeby pani zobaczyła, jak to w ogóle wygląda. Chodzi nam przede wszystkim o to, że w momencie, kiedy będzie Pani korzystała z tej prezentacji powinna pani nam opowiadać, co pani widzi, co pani czuje, co się podoba, coś się nie podoba, czy są jakieś problemy? Czyli think-aloud-protocol jest taką formą rejestrowania myśli i odczuć użytkownika, który korzysta z jakiegoś produktu, usługi systemu. I teraz, żeby pani zobaczyła, jak to w ogóle wygląda, to ja pozwolę sobie puścić fragment nagrania."
MK,,,,"To jest też przykładowa prezentacja, dla rozluźnienia są zwierzęta, które są nam znane i prezentacja będzie wyglądała w ten sposób, że będą wizualizacje. Będzie tekst, będzie czarny ekran i teraz ja będę panią prosiła na końcu spotkania, aby to posegregowała pani slajdy w sposób, który będzie uważała za słuszne i który by sprawił, że będzie to bardziej użyteczne dla pani. Zatem wszystko to, co pani uzna za niewłaściwie, że się nie nadaje, że jest niepoprawnie przygotowane, będzie można przenieść zatem za ten czarny slajd, czyli będzie Pani mogła robić jakiekolwiek roszady tutaj we właściwej prezentacji. Uznajemy, że ten Czarny slajd to jest koniec, więc poza niego idzie wszystko, co nadaje się do tak zwanego kosza."
MK,,,,"Na prezentacji będzie pani miała możliwość wpisywania jakichkolwiek notatek, więc jeśli Pani uzna, że coś jest bardzo istotnego, to będzie można to wpisać. Będzie można dodać do tego materiału jakiekolwiek slajd, który pan uzna, że będzie wartościowy i ważny, będzie ułatwiał, że tak powiem zrozumienie całości. Czy chce pani posprawdzać jak to wygląda, potem można ewentualnie sobie w widoku zmienić na przykład na sortowanie i poprzenosić poszczególne elementy? Nie trzeba, dobra."
MK,,,,"Tutaj będzie ta właściwa prezentacja. Proszę się niczym nie przejmować, ja ją otwieram. To są pytania, które będą cały czas przed panią leżały na spokojnie, więc jeśli pani dojdzie do właściwego slajdu, będę prosiła o odpowiedzi na pytania, ale tak jak mówiłam, komentuje pani wszystko, co przychodzi pani do głowy, co pani widzi, co pani czuje, czy jest to dla pani zrozumiałe, czy też niejasne, wszystko, co przychodzi pani na myśl, do głowy. Tak jak wcześniej mówiłam, nie sprawdzamy pani kompetencji, a tylko zrozumiałość aplikacji i infografik."
MK,__S00__,,,"Zakładamy sytuację, że korzysta Pani z aplikacji, która ułatwia odróżnianie grzybów jadalnych od niejadalnych lub trujących, czyli nie tak jak mówiłam, kontynuujemy ankietę. Podpowiedzi tej aplikacji będą to, że są wynikiem przetwarzania przez sztuczną inteligencję z dużego zbioru danych o grzybach i teraz zobaczy Pani prezentacji w kilka wizualizacji fotografii, które objaśniają sposób działania modelu sztucznej inteligencji."
MK,,,,"W trakcie odpowiadania na poszczególne pytania dotyczące konkretnych slajdów i tak samo przygotowywania odpowiedzi do tych przygotowanych tutaj pytań na sam koniec całej prezentacji będę właśnie Panią prosiła o mówienie na głos tego, co pani myśli, co pani czuje, czy pani się to podoba, czy nie podoba, czy jest jasne, czy jest klarowne, czy jest niejasne zupełnie. Sprawdzamy użyteczność przygotowanych wyjaśnień i bardzo nam zależy na tym, żeby pani odpowiedzi były bez szepniesz, że we wszech miar ze wszech miar, szczere, prawdziwe, po prostu mówi pani to, co czuje, widząc te wizualizacje, które są pewnego rodzaju przykładem tego modelu sztucznej. Zapraszam zatem do stanowiska, tu ma pani wodę. Może pani na spokojnie przeglądać całą prezentację albo po kolei zobaczyć, przejść przez tą wizualizację.  Pytania będą dotyczyły slajdów od 4, tam pojawiają się wizualizacje."
MK_SSH_04,__S1__,,,"Ok no, to teraz będę czytać informacje na pierwszym slajdzie."
