speaker_id,slide_id,question_id,problem_id,text
PK,__S00__,,,"Nagranie jest rozpoczęte. Witamy naszego kolejnego respondenta. Chciałam uprzejmie zapytać, czy wyraża pan zgodę na nagrywanie naszego spotkania?"
PK_DE_07,,,,Wyrażam zgodę.
PK,,,, Bardzo dziękuję. Czy zapoznał się pan z formularzami zgód przesłanymi uprzednio mailem i czy aprobuje pan zawarte w nich klauzule?
PK_DE_07,,,,"Tak zapoznałem się, aprobuję."
PK,,,," Czy potwierdza pan, że został pan poinformowany o trybie prowadzenia badania, konkretnie o technice think aloud protocol, która dzisiaj będzie nas obowiązywać?"
PK_DE_07,,,,Tak.
PK,,,," Świetnie, przystępujemy do działania. Respondent ma prezentację badawczą, która została przesłana mailem. Wyświetla ją sobie na własnym urządzeniu i rozpoczynamy w tej chwili wywiad think aloud protocol. Jesteśmy oboje na pierwszym slajdzie, do którego nie ma pytań, ale jeżeli miałby pan jakiekolwiek komentarze, to serdecznie proszę o ich zwerbalizowanie."
PK_DE_07,__S1__,,,"Mhm. Może trochę poza tematem, ale sam czasem korzystam z takich narzędzi sztucznej inteligencji do rozpoznawania grzybów, jeśli znajdę grzyba, którego zupełnie nie mam pojęcia, co to może być, do jakiegoś takiego punktu zaczepienia."
PK,,,, Rozumiem.
PK,,,, Przechodzimy do 2?
PK_DE_07,__S2__,,,"Mhm. Tej biblioteki nie kojarzę. Wiem, że ich jest ileś różnych."
PK,,,," Tak, jeżeli by pan sobie życzył teraz albo później zapoznać się z rekordem tego datasetu w bazie Irvine, to mamy tutaj link."
PK_DE_07,,,,"Mhm, to potem się zapoznam."
PK,,,," Potem, okej. Slajd trzeci. Będzie jakiś komentarz tutaj do trzeciego slajdu?"
PK_DE_07,__S3__,,,"Tak myślę, że grzyby właśnie często są tak klasyfikowane, jadalne, niejadalne, trujące, no, ale też są takie, powiedzmy, gatunki… eee… sporne, powiedzmy, że niektórzy uważają za jadalne, niektórzy za niejadalne. I to też może tam jakoś wpływać, chociaż zazwyczaj to jest po prostu tak, że są grzyby, które de facto są jadalne, ale nie mają żadnego zastosowania albo są po prostu niesmaczne, no ale to taka dygresja może trochę."
PK,,,," Okej, do czwartego idziemy?"
PK_DE_07,,,,Mhm.
PK,__S4__,,," Przejdźmy do 4, tu jest kilka wizualizacji i do tego slajdu mamy pytania, więc może pan przejść od razu do pytania albo również swobodny komentarz przedstawić do całości tego slajdu bądź do jego wybranej części."
PK_DE_07,,,,"Mhm, no tak, no to tutaj wykresy to przedstawiają, rozumiem, ile gatunków jest zakwalifikowanych jako konkretna klasa, trujące i jadalne, ale może i niejadalne też będą, ale to… nie widzę, no, ale to nie wiem, z czego to wynika. No tak, kształt kapelusza, no to rozumiem, że to też wypukły, płaski, wklęsły, dzwonkowaty. To też może być takie… Aha, no tak, bo to jest na owocnikach, nie na gatunkach, tak, z tego, co tam było napisane? No bo na przykład niektóre gatunki mają tak, że za młodu są bardziej wypukłe, a dojrzałe są bardziej wklęsłe. Myślę, że to też mogło wpływać, tak."
PK,,,," Zwraca pan uwagę, jeśli dobrze rozumiem, na osobniczą zmienność cech morfologicznych grzyba i ich uzależnienie od tempa wzrostu, tak, danego owocnika."
PK_DE_07,__S4__,,,"Mhm. No tak, tak. Mniej więcej o to chodzi. Jakby, no, w ramach gatunku, nawet w ramach tego samego osobnika na różnych stadiach rozwoju to będzie inaczej wyglądać."
PK,,,," I w zależności od siedliska, prawda, również?"
PK_DE_07,__S4__,,,"Też. Powierzchnia kapelusza. Okej. Bruzdowana. Myślę, czy kojarzę jakiś gatunek, który miał taką powierzchnię."
PK,,,, Tak.
PK_DE_07,__S4__,,,"Ale nie kojarzę. Tu brak danych. Rozumiem, że to są jakieś takie, co się nie dają zakwalifikować do poszczególnych kategorii i widzę, że ich to jest najwięcej, tak… eee… Kolor kapelusza. To też takie bywa kontrowersyjne, bo niektórzy już jednego grzyba uznają za turkusowy, niektórzy za niebieski, niektórzy za brązowy, niektórzy za beżowy."
PK,,,," A pytanie, co zrobi daltonista?"
PK_DE_07,,,,To też.
PK,,,, Jakoś nikt się nad tym też nie zastanawia. To dość pytanie istotne.
PK_DE_07,__S4__,,,"Mhm. Ee.. Jeszcze co chciałem powiedzieć, a propos kolorów: często są w opisach gatunków takie bardzo, że tak powiem, kwieciste opisy tych kolorów. Na przykład płomienno-czerwony czy coś takiego."
PK,,,," Tak to bardzo przypomina opisy kolorów z sekcji zwłok. Tam są też na przykład wiśniowo-purpurowy, brudnobrązowy, no bardzo ciekawe to jest. A proszę powiedzieć, czy pytanie do tego slajdu 4 mógłby pan odnaleźć i ewentualnie odpowiedzieć?"
PK_DE_07,__S4__,,,"Aha, tak, tak, to już jest… Na tych się wszystkich skupiłem… Sposób przyrastania blaszek, tak. No, przyrośnięte, to są takie, że na grubość całą blaszki przyrasta do trzonu, ale nie zbiega zazwyczaj na trzon. Zbiegające: no to przyrasta na całej grubości, ale zbiega na trzon, chociaż też często są takie, że część blaszek zbiega, część jest po prostu przyrośnięta, ale to wtedy zazwyczaj są klasyfikowane jako zbiegające. Wykrojone, no to jest taka… jakby nie na całej grubości przyrastają, tylko trochę się zwężają przy trzonie. Rurki to, no rozumiem, że chodzi tutaj po prostu o grzyby rurkowe, chociaż są też takie, nie u nas, ale w Australii wiem, że są takie grzyby, które mają częściowo… ee… jakby od zewnątrz mają blaszki, ale przy trzonie one się zaczynają zamieniać w rurki i nie wiem, czy to chodzi o coś takiego."
PK,,,," Nieprawdopodobne, taki mieszany hymenofor."
PK_DE_07,__S4__,,,"Tak, tak, generalnie to hymenofor rurkowy został wykształcony ewolucyjnie z blaszkowego. Taka jest mutacja i właśnie to jest taka forma przejściowa i ona u niektórych gatunków występuje."
PK,,,," A, fantastyczne tego nie wiedziałam. Widzi pan, już się czegoś dowiedziałam, że ewolucyjnie blaszkowy jest pramatką, tak?"
PK_DE_07,__S4__,,,"Tak, tak. Mmm… no wolne, to jest jak na przykład u muchomorów, że w ogóle nie dotykają… ee… trzonu. Faliste. Szczerze mówiąc, nie spotkałem się z takim określeniem. A brak to, że brak blaszek, czy że brak przyrastania?"
PK,,,," Niestety nie wolno mi udzielić odpowiedzi na to pytanie i jeżeli pan ma jakąś reakcję wewnętrzną na to hasło, które jest trudne do zinterpretowania, to bardzo proszę o tę reakcję. Czy to pana na przykład denerwuje? Czy pan uważa, że to jest nieprofesjonalne albo…? Jak pan na to reaguje? Nie chcę też podpowiadać, bo byłby to duży błąd z mojej strony."
PK_DE_07,__S4__,,,"Rozumiem. Mhm. Mhm. Rozumiem. No, traktuję to jako jakieś takie uproszczenie i może taką nieścisłość. Mam wrażenie, że to był, jest… ee… jakby tłumaczenie z angielskiego, bo tam często stosuje się inne terminy niż w języku polskim. No i ciężko mi się odnieść do tego, co znaczy właśnie ten brak."
