speaker_id,slide_id,question_id,problem_id,text
MZ,,,,"Dobra, sprawdźmy, czy się nagrywa nam transkrypcja, coś tam jest, ok. Jeszcze sobie dam nagrywanie."
MZ,,,,Rozpocznij nagrywanie i transkrybuj.
MZ,,,,"Ok, działa to sobie zminimalizujemy, będzie w tle."
MZ,,,,"Tu jeszcze włączmy dyktafon na wszelki wypadek, bo z tym Teamsem to są różne rzeczy, tak więc włączę jeszcze dyktafon."
MZ,,,,Dobrze i tylko gdzieś ustawię.
MZ,,,,Może nie będzie przeszkadzał.
MZ,,,,Ok.
MZ,,,,To jest woda dla pani.
MZ,,,,"Zachęcam, żeby Pani korzystała, no bo pani będzie głównie opowiadać, więc naturalnie, że może pani zaschnąć w gardle i też po prostu jako przerywnik można sobie"
MZ,,,,"Napić się. i tak będziemy stosować technikę think aloud protocol, czyli protokół głośnego myślenia. Czyli będę panią prosić o."
MZ,,,,"Głośne mówienie tego, co pani widzi na ekranie, co pani robi, co pani myśli, co się pani nie podoba, co się pani podoba? No, wszelkie jakieś komentarze, taki"
MZ,,,,"Potok myśli związany z tymi pytaniami, które za chwilę pani zobaczy."
MZ,,,,I będziemy wykorzystywać 2 rodzaje materiałów.
MZ,,,,"Pierwszy to będą prezentacje w Power Poincie. To nie jest ta, z którą będziemy pracować. To jest taka testowa, tylko żeby mogła sobie pani wszystko przetestować, więc tak poproszę panią, żeby sobie pani ustawiła monitor, jakoś komputer, tak żeby było pani wygodniej. Tam jest też mysz podłączona."
MZ_SSH_04,,,,"Myślę, że jest dobrze."
MZ,,,,"I w tej właściwej prezentacji będzie mogła pani zmieniać kolejność slajdów w taki sposób, który uzna pani, że jest dla pani z najbardziej użyteczny pod swoim, no ze swojego punktu widzenia. Pani ustawia kolejność. Dalej, tu jest pole notatek. Może Pani wykorzystywać to pole, żeby jakieś tam notatki też zawrzeć. Może pani powiedzieć, a może pani też napisać."
MZ,,,,"Następnie może pani dodać jakiś slajd. Wiem, że Pani potrafi to obsługiwać, ale jakby tam dodała Pani coś, po prostu żeby pro forma było."
MZ,,,,"Tam to. Wodę też sobie proszę ustawić tak, żeby Pani nie przeszkadzała."
MZ,,,,"Czyli jak uzna pani, że czegoś brakuje w tej właściwej prezentacji, dodaje pani slajd i może pani albo tu napisać, narysować, różne rzeczy może Pani robić albo opisać w polu tekstowym, jak będzie pani wygodniej. Czyli tak zmiana kolejności slajdów, dodawanie slajdów i jeszcze jedna rzecz, tam na końcu już czarny slajd."
MZ,,,,"Jeśli uzna pani, że coś z tych materiałów przygotowanych."
MZ,,,,Jeśli jakiś slajd jest całkowicie nieprzydatny.
MZ,,,,Nieczytelny taki.
MZ,,,,"Którego nie widzi pani sposobu, w jaki można byłoby go poprawić, zbędny i tak dalej, to poproszę o przeniesienie taki slajd za ten czarnym, dobra?"
MZ,,,,"Załóżmy, że ten kot jest niepotrzebny. To proszę go tam przenieść. Super, dobra o to chodziło w tej."
MZ,,,,Testowej wizualizacji. No i to samo będzie mogła Pani robić tej właściwej.
MZ,,,,"I tak to jest jedno z tych materiałów, czyli."
MZ,,,,"Wizualizacje, drugi rodzaj."
MZ,,,,To będą pytania.
MZ,,,,"I aktualne pytanie będzie przed panią cały czas leżało. Ja będę zawsze czytać, jakie jest pytanie, no ale jakby chciała pani wrócić, zerknąć, no to będzie cały czas pod ręką, żeby pani."
MZ,,,,"Czuła się też pewniej, bo, żeby no w trakcie opowiadania gdzieś tam umknęło coś. No bo może umknąć. W związku z tym to jest naturalne."
MZ_SSH_04,,,,Ok.
MZ,,,,Zobaczmy co jest dalej.
MZ,,,,"Wstęp do techniki think aloud protocol. Odczytam Pani tutaj dokładnie, jak sobie przygotowaliśmy. Proszę sobie wyobrazić, mamy taką sytuację, korzysta Pani z aplikacji, która ułatwia odróżnianie grzybów jadalnych od niejadalnych, trujących, czyli mamy jadalny, niejadalny, trujący."
MZ,,,,I podpowiedzi tej aplikacji są wynikiem przetwarzania przez sztuczną inteligencję zbioru danych o grzybach.
MZ,,,,"Za chwilę zobaczy Pani kilka wizualizacji, infografik, które objaśniają sposób działania modelu sztucznej inteligencji."
MZ,,,,No i będę panią prosić o zinterpretowanie i ocenę użyteczności tych objaśnień z pani punktu widzenia.
MZ,,,,"W trakcie opowiadania proszę o głośne mówienie, co pani widzi, myśli, czuje, co się pani podoba, nie podoba."
MZ,,,,I puszczę pani teraz przykład.
MZ,,,,"Takiej werbalizacji, bo nie wiem, czy słyszała pani kiedyś o takiej technice think alould protocol."
MZ,,,,"Więc zaraz pani puszczę. To było na przykładzie stron internetowych, badania użyteczności stron internetowych, więc no niezwiązane całkowicie, ani z tematem, ani z rodzajem tych materiałów, ale myślę, że no może ułatwić po prostu zrozumienia, o co tutaj chodzi i wczucie się."
MZ,,,,"Czyli jestem na stronie Polconu Konwentu, który odbył się w Warszawie i chciałabym zobaczyć sobie program i zarejestrować się więc w menu głównym."
MZ,,,,"Najeżdżam na program, rozwija mi się."
MZ,,,,Bloki programowe.
MZ,,,,Klikam.
MZ,,,,Bloki programowe.
MZ,,,,"Bloki literacki razem razem z miejscem, w którym, w którym się to odbywa."
MZ,,,,"Wygląda fajnie, szczerze mówiąc przejrzyście."
MZ,,,,"Zwłaszcza, że są miejsca, w których, w których to się odbywa, więc więc wydaje mi się, że jest to bardzo przydatna informacja."
MZ,,,,Oprócz tego mogę wejść jeszcze z menu w listę atrakcji.
MZ,,,,I otrzymam przerzuciło mnie gdzie indziej.
MZ,,,,Nie podoba mi się to bo nie wiem czy nadal jestem na tej samej stronie czy nie bo jest w  innych kolorach? Zupełnie.
MZ,,,,No ale generalnie są są atrakcje po kliknięciu w konkretny blok.
MZ,,,,Wracam.
MZ,,,,Yy i mamy jeszcze coś takiego jak tabela programowa?
MZ,,,,Tutaj wyświetla się plik w pdfie.
MZ,,,,Wygląda na skomplikowany.
MZ,,,,"Średnio czytelne, ale ale nie przyglądałam się dokładnie, więc więc nie jestem w stanie dokładnie ocenić wracam"
MZ,,,,Powrotem i próbuję się zarejestrować. Klikam w rejestracjach.
MZ,,,,"Ja jeszcze w trakcie, gdyby"
MZ,,,,"Był jakiś dłuższy fragment ciszy, bo skupi się pani, nie wiem, na czytaniu czegoś tak dalej, to będę się starała tak neutralnie przypominać, na zasadzie, na co pani teraz patrzy, o czym pani myśli i tak dalej, więc proszę się nie wystraszyć, jakbym coś takiego zrobiła. I tak, czy ma pani jakieś pytania do tej techniki? Dobra, jakby coś nasunęło dotyczącego procedury, to proszę pytać w trakcie. Oczywiście nie mogą udzielać odpowiedzi na pytania, które za chwilę będą, ale no to wszystko inne i też jakby właśnie ta przerwa była potrzebna i tak dalej, no to proszę to zgłaszać, to będziemy robić."
MZ,,,,"I przypominam jeszcze raz, że nie testujemy pani kompetencji."
MZ,,,,"A jedynie użyteczność przygotowanych wyjaśnień i bardzo nam zależy na możliwie szczerych odpowiedziach. Dobra, tutaj wrócę."
MZ,,,,"Zobaczymy, czy tak, oczywiście chce hasło."
MZ,,,,"Dobrze, jeszcze tylko sprawdzę ostatni raz tak, czy to nagrywa, ale chyba nagrywa, dobra."
MZ,,,,"Ok, to tym sposobie zminimalizujemy, ponownie."
MZ,,,,"To jest nam niepotrzebne, ta testowa."
MZ,__S00__,,,I teraz przechodzimy do właściwej.
MZ,,,,Wizualizacji.
MZ,,,,"A zatem tak, pierwsze."
MZ,,,,"Pytanie będzie złożony, bo brzmi tak."
MZ,,,,"Proszę zapoznać się z listą pytań, zaraz ją pani dam i czy na podstawie przygotowanych materiałów, czyli tej prezentacji tutaj, jest pani w stanie udzielić odpowiedzi, na któreś z tych pytań? Jeśli tak, to na które pytania? No i jak brzmi odpowiedź? No i przy okazji jak będzie pani."
MZ,,,,"Interpretować te pytanie i tak dalej, poszukiwać odpowiedzi, to proszę cały czas głośno tak wszystko komentować, co pani po drodze przyjdzie do głowy."
MZ,,,,Ja zaraz dam pani listę.
