speaker_id,slide_id,question_id,problem_id,text
PK_DE_09,,,,"Dobrze, ja prezentacja mam już otwartą też."
PK,__S00__,,," Świetnie, w takim razie tylko dla porządku, ponieważ to musimy mieć zarejestrowane na wideo, ja powtórzę pytania, które już pan usłyszał, udzielając odpowiedzi twierdzących przed chwilą: czy potwierdza pan otrzymanie formularzy zgód i aprobatę zawartych w nich klauzul?"
PK_DE_09,,,,Tak jest. Potwierdzam.
PK,,,," Czy zapoznał się pan z informacją o badaniu, które również przesłałam?"
PK_DE_09,,,,Tak zapoznałem się.
PK,,,," Bardzo dziękuję. Czy potwierdza pan, że wyraził jednoznaczną zgodę na nagrywanie naszego spotkania?"
PK_DE_09,,,,Tak potwierdzam.
PK,,,," Chciałam poinformować, że korzystamy z aplikacji Teams w celu zapewnienia państwu maksymalnego bezpieczeństwa. Nasze spotkanie będzie z archiwizowane w chmurze Uniwersytetu Jagiellońskiego. Jest objęte klauzulą najwyższej tajności. Nigdy pana personalia ani treść naszego spotkania nie zostaną nigdzie ujawnione. Przedstawimy natomiast państwu publikację, która będzie wynikiem naszego badania. Czy został pan poinformowany przeze mnie w sposób zrozumiały o przebiegu badania i o stosowanej technice badawczej?"
PK_DE_09,,,,Tak jest.
PK,,,," Wspaniale, czyli możemy w tej chwili przejść do meritum. Bardzo proszę wyświetlić sobie pierwszy slajd. Rozpoczynamy do pierwszych kilku slajdów. Do pierwszych trzech nie ma żadnych pytań, one mają charakter informacyjny, natomiast jeżeli miałby pan w dowolnej chwili jakikolwiek komentarz, bardzo proszę bez wahania go wyrazić."
PK_DE_09,__S1__,,,"Mhm. Dobrze. Dobrze, na razie komentarz jest taki, że mam stracha [śmiech]. "
PK,,,, Rozumiem.
PK_DE_09,,,,"Że nie wiem, co będzie dalej [śmiech]."
PK,,,," Doskonale, czy wszystkie trzy pierwsze slajdy pan obejrzał?"
PK_DE_09,__S3__,,,"Momencik. Dobra. I już tylko informacja. Dobra, przejrzałem."
PK,,,," Wspaniale, ja jeszcze à propos tego stracha, powtórzę coś, co było tam, co w dokumentach podkreślono, ale warto jeszcze raz to przypomnieć, że celem naszego badania jest tylko poznanie państwa reakcji, natomiast w żadnym razie nie dążymy do oceniania czyichkolwiek kompetencji w dowolnym zakresie, ani w odniesieniu do wizualizacji i obróbki danych, ani bynajmniej w odniesieniu do mykologii. Państwo należą do grupy ekspertów i wszystko, co państwo nam powiedzą, jest dla nas bardzo cenne badawczo, więc jak najbardziej rozumiem obawy, o których pan wspomniał."
PK_DE_09,,,,Rozumiem.
PK,,,," Natomiast zapewniam, że są one nieuzasadnione. Przejdźmy zatem…"
PK_DE_09,,,,"Dobrze, to trochę… trochę mi lepiej."
PK,,,, Przejdźmy zatem do slajdu 4 i do slajdu tego mamy pytania.
PK_DE_09,__S4__,,,Tak jest. Mhm. 
PK_DE_09,,__Q1__,,"Przedstaw, jak rozumiesz rozkład cech dotyczących sposobu przy rozstania blaszek. I trzeba omówić poszczególne te wykresy czy…?"
PK,,,," Może pan skomentować każdy wykres. Natomiast pytanie dotyczy tylko tej wizualizacji zatytułowanej „Sposób przyrastania blaszek”. Do pana należy decyzja, czy życzy pan sobie skomentować inne wykresy, czy tylko ten jeden?"
PK_DE_09,__S4__,,,"Mhm. Dobrze. Znaczy, nie, nie mam pojęcia tak naprawdę, co oznacza ta oś X tutaj na tym."
PK,,,, Dobrze. Czyli oś X jest nieopisana i to jakie ma następstwa dla pana?
PK_DE_09,__S4__,,,"Tak, dokładnie, no bo ja rozumiem, że z jakiegoś powodu te przyrośnięte mają największą wartość, ale co to jest za wartość, to nie wiem, czego ona mogłaby dotyczyć."
PK,,,," Jasne, czyli możemy podsumować, że brakuje legendy w tej wizualizacji. I to panu utrudnia życie."
PK_DE_09,__S4__,,,"Tak, tak, tak jak najbardziej brakuje legendy."
PK,,,," Wspaniale, czy przechodzimy do slajdu 5, czy jeszcze pan by tu sobie chwilę pobył?"
PK_DE_09,__S4__,,,"To znaczy chodzi… jeżeli tak popatrzyłem ogólnie na te wszystkie wykresy, to przy każdym z nich mógłbym o tym samym powiedzieć, prawda, że ta legenda by się przydała, no bo, no, nie wiadomo, o co chodzi, jaka to jest jednostka, w jakiej to jest formie, więc, no, ważne by było moim zdaniem, żeby taka legenda się pojawiła."
PK,,,, Świetnie.
PK_DE_09,,,,"Chyba slajd 5 teraz, jak można."
PK,,,," Tak, slajd 5, i mamy do niego również pytania."
PK_DE_09,__S5__,,,"Typ siedliska tym razem. Muszę zobaczyć, gdzie on tutaj jest. Tutaj jest, na dole. Troszeczkę tą kamerą będę szalał, bo mam monitor za komputerem."
PK,,,, Nie ma żadnego problemu.
