speaker_id,slide_id,question_id,problem_id,text
PK,__S00__,,,"Witamy serdecznie naszego kolejnego respondenta. Czy pan potwierdza, że został poinformowany o pełnej tajności wszystkich danych, które będą uzyskane w trakcie tego badania?"
PK_DE_08,,,,Tak.
PK,,,," Czy potwierdza pan wyrażenie zgód, które wysyłałam wcześniej mailem?"
PK_DE_08,,,,Tak.
PK,,,," Czy potwierdza pan, że został również powiadomiony o tym, jak będzie przebiegało nasze badanie?"
PK_DE_08,,,,Tak.
PK,,,," Wspaniale, w tej chwili jesteśmy gotowi do rozpoczęcia. Ja udostępnię sobie też tutaj prezentację u siebie na urządzeniu, żebyśmy byli totalnie synchronizowani. Jesteśmy w tej chwili na slajdzie pierwszym, proszę spokojnie się z nim zapoznać i przedstawić mi swoje ewentualne komentarze na temat pierwszego slajdu."
PK_DE_08,__S1__,,,"Tak. Czyli mamy na myśli te wykresy tutaj, tak?"
PK,,,," Nie, zupełnie pierwszy slajd, który się zaczyna od „Celem tego badania…”, ten tekstowy."
PK_DE_08,__S1__,,,"A, celem tego badania jest zastosowanie technik objaśnialnej sztucznej inteligencji do analizy danych dotyczących grzybów i pozwala na zrozumienie, jak modele sztucznej inteligencji, takie jak klasyfikatory, podejmują decyzje. Jest to szczególnie ważne w dziedzinach, w których dokładność i wiarygodność predykcji są kluczowe, jak w przypadku odróżniania grzybów jadalnych od trujących. Za chwilę będziemy prosić państwa o zinterpretowanie kilku wizualizacji, głównie wykresów, które pokazują, w jaki sposób sztuczna inteligencja, AI, przewiduje, że grzyb dzikorosnący mający określone cechy jest albo jadalny, albo niejadalny lub trujący. Mamy tutaj, to jest jasne."
PK,,,," Tak, przechodzimy do slajdu następnego."
PK_DE_08,__S2__,,,"Tak. Wyjściowy, tak, wyjściowy zbiór danych, na którym pracowała AI, pochodzi z Uniwersytetu Irvine. Ja umiem angielski troszeczkę, czyli biblioteki ćwiczebnych zbiorów danych Uniwersytetu Kalifornijskiego w Irvine przeznaczonych do trenowania i doskonalenia algorytmów uczenia maszynowego. Mamy kolejny… też mamy, oczywiście jasne. "
PK_DE_08,__S3__,,,"Zbiór danych zawiera informacje o 601069 owocnikach 173 gatunków grzybów sklasyfikowanych jako jadalne albo niejadalne lub trujące. Grzyby o nieznanej jadalności zostały zaliczone do niejadalnych lub trujących. Są to wyłącznie grzyby kapeluszowe mające trzony i hymenofor blaszkowy. Część danych to dane symulacyjne, hipotetyczne, hipotetyczne, czyli sztucznie wygenerowanym na podstawie niniejszego zbioru rzeczywistych obserwacji grzybów występujących w przyrodzie. Mamy kolejny slajd."
PK,,,," Tak, czwarty."
PK_DE_08,,,,Troszeczkę malutki... Tak to jest już czwarty.
PK,,,," Dlatego właśnie panu wysłałam, żeby pan mógł sobie powiększyć. O wiele wygodniej to będzie panu zrobić u siebie na urządzeniu, niż gdybym ja ekran udostępniała."
PK_DE_08,__S4__,,,"Tak. Tak, to jest dość dość malutkie, dobra, ja sobie tutaj na tyle, żeby spokojnie… wtedy widzę, jak trzeba."
PK,,,, Tak.
PK_DE_08,__S4__,,,"Tak, slajd 4: "
