speaker_id,slide_id,question_id,problem_id,text
PK,__S00__,,,"Wszystko tu minimalizuję, żeby pani nie przeszkadzało, nie przesłaniało, było w porządku, witając pięknie naszą kolejną respondentkę, chciałabym uprzejmie zapytać, czy potwierdza pani wyrażenie zgody na nagrywanie naszego spotkania?"
PK_DE_06,,,,Potwierdzam.
PK,,,," Czy potwierdza pani, że zostały pani uprzednio przesłane mailem na adres przez panią wskazany formularze zgód, zapoznała się pani z nimi i aprobuje zawarte w nich klauzule?"
PK_DE_06,,,,Potwierdzam.
PK,,,," Czy potwierdza pani, że przed rozpoczęciem nagrania została pani przeze mnie poinformowana o tym, jak badanie będzie przebiegać, jaką technikę stosujemy?"
PK_DE_06,,,,Potwierdzam.
PK,,,," Wspaniale. Zaczynamy w takim razie badanie. Ja minimalizuję nasz ekran, żeby pani dobrze widziała treść samej prezentacji i serdecznie panią zachęcam do tego, żeby komentować swobodnie treść tych slajdów. A jeszcze ostatnie mam pytanie, czy miała pani możność wydrukowania sobie pytań?"
PK_DE_06,,,,"Tak, mam tutaj, tak, nie czytałam."
PK,,,," To świetnie. To będą... Tak, super, będą nam się pojawiać za chwileczkę takie slajdy, do których są pytania i ja będę sobie pozwalała pani przypominać, że że mamy pytania do konkretnego slajdu, a pani, jeśli tylko będzie miała wolę, udzieli odpowiedzi na wszystkie te pytania albo na wybrane. Pani jest mistrzynią tej ceremonii naszej dzisiejszej. Ja pełnię rolę tylko wspomagająco-służebną. Proszę zadawać mi wszelkie pytania, jakie się pani nasuną. Natomiast jeżeli pojawi się konieczność zrobienia przerwy czy rozłożenia tego naszego spotkania na raty, oczywiście jest to możliwe. Wszystko wedle pani życzenia i to już są wszystkie informacje techniczne. Możemy w tej chwili przechodzić do badania właściwego."
PK_DE_06,__S1__,,,"Dziękuję. Rozumiem, że zaraz się pojawi kolejny slajd, tak?"
PK,,,," Tak, na pani sygnał, ja będę przewijać slajdy, dobrze?"
PK_DE_06,__S2__,,,"Tak, tak, tak. Rozumiem, że jest jakiś link do zbioru, z którego mamy korzystać, ale ja nie aktywuję go w żaden sposób. Tak."
PK,,,," To, jest link do do biblioteki tych ćwiczebnych zbiorów danych, na których trenowane są algorytmy sztucznej inteligencji. I ja mogę ten link teraz otworzyć, gdyby pani chciała poznać szczegóły tego tego zbioru danych."
PK_DE_06,__S2__,,,"To mnie trochę przeraża, szczerze mówiąc, nie wiem, czego się spodziewać."
PK,,,," Dobrze, czyli możemy także wrócić do tego slajdu, jeżeli pani postanowi za jakiś czas jednak."
PK_DE_06,__S2__,,,"Mogę z ciekawości zajrzeć pod ten link, jeśli mogę prosić."
PK,,,," Oczywiście. Jesteśmy w tej chwili w bibliotece Machine Learning Repository, University Irvine, nie wiem, jak to się wymawia, szczerze powiedziawszy, i tutaj mamy rekord tego zbioru danych. "
PK_DE_06,,,,Mhm.
PK,,,," Mogę przewinąć, mogę coś powiększyć?"
PK_DE_06,__S2__,,,"Tu troszkę, czyli rozumiem, że to jest zbiór danych o grzybach różnych, tak?"
PK,,,, Tak.
PK_DE_06,__S2__,,,"I i opisy tych grzybów, czyli coś w rodzaju Index Fungorum, czy… ale takie uniwersyteckie, jakby w tym klimacie to jest, tak?"
PK,,,," W tym klimacie, w tym klimacie, a jeszcze na następnym slajdzie będziemy mieć szczegóły dotyczące liczby obserwacji, które tutaj zostały uwzględnione i liczby gatunków."
PK_DE_06,__S2__,,,Mhm ile mamy tych gatunków?
PK,,,, To już pani pokażę.
PK_DE_06,__S3__,,,"61000, bardzo dużo."
PK,,,," Owocników, a gatunki 173."
PK_DE_06,__S3__,,,"Gatunków 173, to nie tak dużo. Z kolei normalne atlasy grzybów zawierają znacznie więcej, znacznie. Normalne, nie, takie takie lepsze atlasy grzybów zawierają znacznie więcej. Aha. Czyli mówimy o takich grzybach, mhm. Część danych to dane symulacyjne, hipotetyczne, czyli sztucznie wygenerowane na podstawie mniejszego zbioru rzeczywistych obserwacji grzybów występujących w przyrodzie. Czyli to jest jakaś taka… wyobrażenia na temat grzybów, które mogą być."
PK,,,," Tak, to jest ekstrapolacja… yyy… z z małej... z mniejszego zbioru rzeczywistych obserwacji pobranych z dwóch atlasów grzybowych."
PK_DE_06,__S3__,,,"Ale to dotyczy jakby grzybów, gatunków, określania gatunków grzybów, czy jeszcze jakichś innych cech tych grzybów?"
PK,,,," Tam jest 20 cech, które pani za chwileczkę zobaczy na wizualizacjach, 20 cech morfologicznych samego owocnika oraz takich, które dotyczą habitatu."
PK_DE_06,,,,"Mhm… rozumiem, okej, no to poproszę następny slajd."
PK,__S4__,,," Bardzo proszę. I to jest slajd numer… ja tylko się upewnię, to jest slajd numer 4, do którego mamy już pytania, gdyby pani była łaskawa sobie spojrzeć też na wydruk z pytaniami i tam do slajdu 4 są pytania. "
PK_DE_06,__S4__,,,"Przedstaw, jak rozumiesz rozkład cech dotyczących sposobu przyrastania blaszek. Gdzież tutaj mamy sposób… jest. Gęstość blaszek, kolor blaszek, podstawa, powierzchnia trzonu, sposób przyrastania: przyrośnięte, zbiegające, wykrojone, rurki, wolne, faliste, brak, brak danych. Przyrośnięte to są blaszki, które dorastają do trzonu w sposób taki jednoznacznie prosty. Zbiegające to one są jakby troszkę zjeżdżające tą tą… swoim ostrzem na trzon. Wykrojone to one mają taki ząbek przy trzonie i te ząbki mają różne kształty. Czasami to są ostre wykrojenia, czasami obłe, ale w każdym razie nie są one zdecydowanie oderwane od od trzonu, tylko w jakimś sensie uwolnione. Wolne są z kolei kompletnie nieprzyrośnięte do trzonu, tylko na powierzchni kapelusza. Faliste – no to są takie niejednorodne, czyli nie mają prostego ostrza. Brak blaszek, jak rozumiem, brak przyrośnięcia, czy… nie rozumiem tego określenia, co oznacza brak: czy czy brak, że nie przyrastają, czy czy czy nie mają blaszek? No i brak danych – no to rozumiem, że trudne do określenia, przy czym… "
