speaker_id,slide_id,question_id,problem_id,text
PK,__S00__,,,"W porządku, rozpoczynamy kolejne badanie, kłania się badaczka "
PK,,,," gościmy naszego kolejnego respondenta. Chciałam uprzejmie zapytać, czy wyrażasz zgody wszystkie, które zawarte były w formularzach przesłanych ci mailem z adresu służbowego mojego."
PK_DE_04,,,,Oczywiście wyrażam zgody. Potwierdzam.
PK,,,," Masz świadomość, że jesteśmy w tej chwili nagrywani."
PK_DE_04,,,,Tak mam świadomość.
PK,,,, Bardzo dziękuję. Badaczka 
PK,,,," oświadcza niniejszym, że nie łączy jej z naszym respondentem żadna zażyłość. Widzimy się po raz pierwszy, a mówimy sobie na ty wyłącznie ze względów praktycznych i żeby było milej prowadzić rozmowę, czy potwierdzasz?"
PK_DE_04,,,,Potwierdzam. Dziękuję.
PK,,,," Bardzo dziękuję. W tej chwili rozpoczynamy badanie, które będzie polegało na tym, że ja udostępnię ci na moim ekranie wizualizację, to znaczy jest to zwykła prezentacja w PPT, na której znajdują się treści obrazowe oraz tekst. Będę cię prosiła, żebyś patrząc na kolejne slajdy tej prezentacji, jak najwierniej relacjonował wszelkie swoje odczucia, przeżycia, reakcje zarówno poznawcze, jak i emocjonalne zgodnie z taką techniką badawczą, która nazywa się protokołem głośnego myślenia Think Aloud Protocol i nazwa tej techniki objaśnia wszystko. Interesują nas wszelkie twoje reakcje o charakterze uczuciowym i poznawczym. Jeżeli odczuwasz irytację, jesteś zdezorientowany, jesteś zmęczony albo wprost przeciwnie, jeśli pojawiają się bodźce dodatnie, pozytywne odczucia, bardzo cię proszę, abyś to relacjonował i to jak najobficiej. Moja rola jest służebna w badaniu. Ja wspomagam respondenta w utrzymaniu płynnego toku wypowiedzi i od czasu do czasu pozwolę sobie cię stymulować, na wypadek gdybyś pogrążył się we własnych myślach i ich nie werbalizował. W każdej chwili możemy zarządzić, tak w każdej chwili możemy zarządzić przerwę. Jeżeli będziesz miał taką potrzebę, możemy także podzielić nasze badanie na 2 części: dzisiaj zrobić jakąś… jakiś kawałek i kontynuować później. Ty jesteś tutaj panem sytuacji."
PK_DE_04,,,,Wszystko jasne.
PK,,,," W tej chwili rozpoczynam udostępnianie ekranu. Cały ekran, bardzo proszę. „Udostępnij”. Jeżeli będziesz uważał, że źle widzisz na ekranie telefonu, to można wtedy… jak rozumiem, jesteś na dwóch urządzeniach i możesz sobie wybrać oglądanie tej prezentacji na komputerze, jeżeli to by było dla ciebie wygodniejsze. Czy w tej chwili widzisz prezentację?"
PK_DE_04,,,,"Nie, niestety, nie widzę tylko ciebie. Więc jeśli mogę, to będzie mi wygodniej sobie na komputerze otworzyć, tylko nie wiem, gdzie mam kliknąć."
PK,,,," Wiesz co, to jeszcze inaczej zrobimy? Jeszcze wygodniej ci będzie. Ja w tej chwili ci mailem prześlę tę prezentację i ty ją sobie będziesz mógł u siebie na komputerze wedle własnego życzenia wyświetlać, przekręcać, przybliżać i tak dalej. Dobry pomysł?"
PK_DE_04,,,,"Super. Tak, idealnie, czekam na maila. Mam otwarte."
PK,,,," Dobrze, gdzie mam tę wizualizację, żebym ja ci…? Wizualizacja, jest, otwórz. Wysłałam bez tematu. Ale powinieneś już mieć."
PK_DE_04,,,,"Już patrzę. OK, mam. Otwieram, jestem."
PK,,,," Fantastycznie. Ja sobie tutaj synchronicznie oglądam u siebie te slajdy, będziemy się po prostu głosowo porozumiewać, żeby ustalić, przy którym slajdzie jesteśmy. Jesteśmy w tej chwili na samym początku, slajd wypełniony tekstem. Bardzo cię proszę, zapoznaj się z nim i dawaj znać, jeżeli cokolwiek ci się nasunie w odniesieniu do tego slajdu, dowolny komentarz."
PK_DE_04,__S1__,,,"Komentarze mam dwa. Jeden wynika z mojej niewiedzy, bo szczerze mówiąc, pierwszy raz spotykam się ze skrótowcem XAI. Wydaje mi się, że rozumiem logikę, ale trochę tak zastanawiam się, o co chodzi. A druga rzecz to, trochę nawiązując do tego, co zadzwoniłem odnośnie tego pytania, bo cały czas dla mnie jest dziwnym określeniem, czy na podstawie najprostszych rzeczy czy tych cech można określić, czy jest jadalny, niejadalny czy trujący."
PK,,,," Jasne, czyli zgłaszasz zastrzeżenie co do samej idei, co do samego pomysłu, że na podstawie zestawów cech poszczególnych owocników można próbować oznaczyć ich gatunek albo na skróty idąc, rozstrzygać co do ich ewentualnej toksyczności. Jasne, rozumiemy, a ja ja dorzucam, że objaśnialna sztuczna inteligencja to jest explainable artificial intelligence i od tego jest skrót XAI."
PK_DE_04,__S1__,,,"Ok, już wszystko jest, brzmiało logicznie, ale nie spotkałem się po prostu."
PK,,,," Jasne, przechodzimy do 2 slajdu."
PK_DE_04,,,,Tak.
PK,,,, Doskonale.
PK_DE_04,__S2__,,,"Wyjściowy zbiór danych pochodzi… Link do tego zbioru, czy ten link mam kliknąć?"
PK,,,," Jeżeli masz takie życzenie, jeżeli chcesz się dowiedzieć czegoś więcej o tym zbiorze, to jak najbardziej."
PK_DE_04,__S2__,,,Jak najbardziej chcę.
PK,,,, Pewnie.
PK_DE_04,__S2__,,,"Tutaj do pobrania. A, no to technicznie wymięknę, bo widzę, że jest zzipowane, to zostawię sobie to na później."
PK,,,," OK, w porządku, a ja tylko się upewniam: dalej nie mogę ci udostępnić ekranu, tak? Dalej go nie widzisz, mojego ekranu nie widzisz, tylko mnie. Dobrze, dobrze trudno, ale masz prezentację u siebie na swoim monitorze, więc jest komfort zapewniony. Tak?"
PK_DE_04,,,,"Nie, widzę tylko ciebie. Tak. "
PK,,,," Fantastycznie. Czy do 2 slajdu jeszcze jakieś pytania, komentarze?"
PK_DE_04,__S2__,,,"Sprawdzam. Nie, wszystko jasne tutaj, chętnie bym coś powiedział, ale nic chyba nie mam do dodania."
PK,,,, Przechodzimy do 3 w takim razie.
PK_DE_04,__S3__,,,"Jestem na kolejnym slajdzie. Zbiór danych, dataset zawiera informację o 61 z kawałkiem tysięcy owocników."
PK,,,, Tak. O 61069 owocnikach.
PK_DE_04,__S3__,,,"To teraz z moich doświadczeń, to jest… tutaj na pewno mam reakcję swoją. Niesamowicie duża liczba. Trochę czytam, trochę się… troszeczkę się znam. Niektórzy twierdzą, że na przykład polskich gatunków, chociaż ja też interesuję się bardzo też zagranicznymi, różnymi, że tych polskich gatunków takich do określenia jest raczej poniżej 10000, więc ta liczba na mnie zrobiła olbrzymie wrażenie. Nie wiem, co się tam w niej zawiera, czy też różne workowce i jakieś inne rzadsze i mniej pospolite grzyby. A z drugiej strony 173 gatunki jako jadalne. To uważam z mojego odczucia: niesamowicie niska liczba. Śmiem twierdzić, że jestem w stanie tyle gatunków zjeść."
PK,,,," Rozumiem, czyli masz tu spostrzeżenie dotyczące reprezentatywności tego zbioru. Owocników jest mnóstwo, czyli pojedynczych, zarejestrowanych i opisanych grzybów, mówiąc kolokwialnie, jest dużo, bo 61000 z kawałkiem, ale za to gatunków mało w twojej ocenie, bo jesteś w stanie zjeść tyle."
PK_DE_04,__S3__,,," „Wyłącznie grzyby kapeluszowe z hymenoforem blaszkowym”. Mnie te liczby szokują, szczerze mówiąc, naprawdę tak bardzo."
PK,,,," Ale w jakim sensie, że liczba owocników jest wielka szokująco, a liczba gatunków szokująco mała?"
PK_DE_04,__S3__,,,"Liczba ogólnie owocników jest bardzo, bardzo duża, a liczba jadalnych wspomniana jest niesamowicie niska."
PK,,,," Ale zobacz jeszcze, zwróćmy uwagę na to, jak to jest zapisane w pierwszym wierszu. Zbiór danych zawiera informacje o tych 61000 reprezentujących 173 gatunki grzybów sklasyfikowanych albo jako jadalne, albo jako niejadalne lub trujące, czyli w tych 173 gatunkach mamy zarówno jadalne, jak i te niejadalne, a wśród nich trujące."
PK_DE_04,,,,Tak to należy interpretować.
PK_DE_04,__S3__,,,"To dalej uważam, że to… Dziwi mnie to, że to jest tak mała liczba."
PK,,,," Jasne, oczywiście nagrało się, zanotowane."
PK_DE_04,__S3__,,,"Dobra. Yy… w sensie, jeżeli mogę, powiedziałaś, że mogę mówić różne dziwne rzeczy, więc powiem. "
PK,,,," Wszystko, absolutnie wszystko. To jest najcenniejszy materiał."
PK_DE_04,__S3__,,,"Jest bardzo dużo grzybów uznawanych w atlasach za niejadalne, które tak naprawdę są jadalne. Więc ja zakładam, że według mojej wiedzy, to w Polsce jest przynajmniej z setka gatunków, które w atlasie występują jako niejadalne, a można je ze smakiem zjeść, czasami ze smakiem, zdecydowanie, niektóre są niedobre, ale jadalne w sensie… zawsze tak się śmieję, że jak byłby atak zombie, to da się odżywić, co też tutaj… przepraszam, trochę może wykraczamy poza slajd, ale jest niestety taka, jak to się mówi? Taki fałsz troszkę, że grzyby są bardzo mało odżywcze i są tylko jako przyprawa, co jest totalną bzdurą, ponieważ są o dziwo bardzo odżywcze i można się nimi żywić, że tak powiem."
PK,,,, I można przeżyć w przypadku apokalipsy.
PK_DE_04,__S3__,,,Tak.
PK,,,," Jasne, a z ciekawości zapytam, mógłbyś podać przykład grzyba, który w atlasach widnieje jako niejadalny, a można go zjeść ze smakiem?"
